market,stock,company,date,close,volume,open,high,low
NASDAQ,MSFT,Microsoft,06/10/2021,257.24,24563620,254.29,257.46,253.67
NASDAQ,MSFT,Microsoft,06/09/2021,253.59,17937630,253.81,255.53,253.21
NASDAQ,MSFT,Microsoft,06/08/2021,252.57,22455000,255.16,256.01,252.51
NASDAQ,MSFT,Microsoft,06/07/2021,253.81,23079170,249.98,254.09,249.81
NASDAQ,MSFT,Microsoft,06/04/2021,250.79,25281090,247.76,251.65,247.51
NASDAQ,MSFT,Microsoft,06/03/2021,245.71,25307710,245.22,246.34,243.00
NASDAQ,MSFT,Microsoft,06/02/2021,247.30,19406710,248.13,249.27,245.84
NASDAQ,MSFT,Microsoft,06/01/2021,247.40,23213310,251.23,251.29,246.96
NASDAQ,MSFT,Microsoft,05/28/2021,249.68,18274940,251.00,252.08,249.56
NASDAQ,MSFT,Microsoft,05/27/2021,249.31,24426240,251.17,251.48,249.25
NASDAQ,MSFT,Microsoft,05/26/2021,251.49,17771600,251.43,252.94,250.75
NASDAQ,MSFT,Microsoft,05/25/2021,251.72,17704300,251.77,252.75,250.82
NASDAQ,MSFT,Microsoft,05/24/2021,250.78,21411550,247.79,251.16,247.51
NASDAQ,MSFT,Microsoft,05/21/2021,245.17,21863060,247.57,248.33,244.74
NASDAQ,MSFT,Microsoft,05/20/2021,246.48,21800720,243.96,247.95,243.86
NASDAQ,MSFT,Microsoft,05/19/2021,243.12,25739810,239.31,243.23,238.60
NASDAQ,MSFT,Microsoft,05/18/2021,243.08,20167980,246.27,246.41,242.90
NASDAQ,MSFT,Microsoft,05/17/2021,245.18,24938180,246.55,246.59,243.52
NASDAQ,MSFT,Microsoft,05/14/2021,248.15,23901080,245.58,249.18,245.49
NASDAQ,MSFT,Microsoft,05/13/2021,243.03,29624300,241.80,245.60,241.42
NASDAQ,MSFT,Microsoft,05/12/2021,239.00,36684370,242.17,244.38,238.07
NASDAQ,MSFT,Microsoft,05/11/2021,246.23,33641590,244.55,246.60,242.57
NASDAQ,MSFT,Microsoft,05/10/2021,247.18,29299890,250.87,251.73,247.12
NASDAQ,MSFT,Microsoft,05/07/2021,252.46,27032910,252.15,254.30,251.17
NASDAQ,MSFT,Microsoft,05/06/2021,249.73,26491090,246.45,249.86,244.69
NASDAQ,MSFT,Microsoft,05/05/2021,246.47,21901330,249.06,249.50,245.82
NASDAQ,MSFT,Microsoft,05/04/2021,247.79,32756050,250.97,251.21,245.76
NASDAQ,MSFT,Microsoft,05/03/2021,251.86,19626570,253.40,254.35,251.12
NASDAQ,MSFT,Microsoft,04/30/2021,252.18,30945100,249.74,253.08,249.60
NASDAQ,MSFT,Microsoft,04/29/2021,252.51,40589020,255.46,256.10,249.00
NASDAQ,MSFT,Microsoft,04/28/2021,254.56,46903120,256.08,256.54,252.95
NASDAQ,MSFT,Microsoft,04/27/2021,261.97,31014210,261.59,263.19,260.12
NASDAQ,MSFT,Microsoft,04/26/2021,261.55,19763350,261.66,262.44,260.17
NASDAQ,MSFT,Microsoft,04/23/2021,261.15,21499290,257.88,261.51,257.27
NASDAQ,MSFT,Microsoft,04/22/2021,257.17,25606150,260.21,261.78,255.64
NASDAQ,MSFT,Microsoft,04/21/2021,260.58,24030380,258.94,260.68,257.25
NASDAQ,MSFT,Microsoft,04/20/2021,258.26,19722880,257.82,260.20,256.84
NASDAQ,MSFT,Microsoft,04/19/2021,258.74,23209260,260.19,261.48,257.82
NASDAQ,MSFT,Microsoft,04/16/2021,260.74,24878580,259.47,261.00,257.60
NASDAQ,MSFT,Microsoft,04/15/2021,259.50,25627480,257.93,259.93,257.73
NASDAQ,MSFT,Microsoft,04/14/2021,255.59,23070940,257.48,258.83,255.16
NASDAQ,MSFT,Microsoft,04/13/2021,258.49,23837470,257.26,259.19,256.83
NASDAQ,MSFT,Microsoft,04/12/2021,255.91,27148670,254.71,257.67,254.62
NASDAQ,MSFT,Microsoft,04/09/2021,255.85,24326830,252.87,255.99,252.44
NASDAQ,MSFT,Microsoft,04/08/2021,253.25,23625200,252.77,254.14,252.00
NASDAQ,MSFT,Microsoft,04/07/2021,249.90,22719840,247.81,250.93,247.19
NASDAQ,MSFT,Microsoft,04/06/2021,247.86,22931920,247.61,249.40,246.88
NASDAQ,MSFT,Microsoft,04/05/2021,249.07,36910610,242.76,249.96,242.70
NASDAQ,MSFT,Microsoft,04/01/2021,242.35,30337980,238.47,242.84,238.05
NASDAQ,MSFT,Microsoft,03/31/2021,235.77,43623470,232.91,239.10,232.39
NASDAQ,MSFT,Microsoft,03/30/2021,231.85,24792010,233.53,233.85,231.10
NASDAQ,MSFT,Microsoft,03/29/2021,235.24,25227460,236.59,236.80,231.88
NASDAQ,MSFT,Microsoft,03/26/2021,236.48,25479850,231.55,236.71,231.55
NASDAQ,MSFT,Microsoft,03/25/2021,232.34,34061850,235.30,236.94,231.57
NASDAQ,MSFT,Microsoft,03/24/2021,235.46,25620130,237.85,238.00,235.32
NASDAQ,MSFT,Microsoft,03/23/2021,237.58,31638380,237.49,241.05,237.07
NASDAQ,MSFT,Microsoft,03/22/2021,235.99,30127010,230.27,236.90,230.14
NASDAQ,MSFT,Microsoft,03/19/2021,230.35,46430730,231.02,232.47,229.35
NASDAQ,MSFT,Microsoft,03/18/2021,230.72,34852250,232.56,234.19,230.33
NASDAQ,MSFT,Microsoft,03/17/2021,237.04,29562100,236.15,238.55,233.23
NASDAQ,MSFT,Microsoft,03/16/2021,237.71,28092200,236.28,240.06,235.94
NASDAQ,MSFT,Microsoft,03/15/2021,234.81,26042670,234.96,235.19,231.81
NASDAQ,MSFT,Microsoft,03/12/2021,235.75,22653660,234.01,235.82,233.23
NASDAQ,MSFT,Microsoft,03/11/2021,237.13,29907590,234.96,239.17,234.31
NASDAQ,MSFT,Microsoft,03/10/2021,232.42,29746810,237.00,237.00,232.04
NASDAQ,MSFT,Microsoft,03/09/2021,233.78,33080530,232.88,235.38,231.67
NASDAQ,MSFT,Microsoft,03/08/2021,227.39,35267440,231.37,233.37,227.13
NASDAQ,MSFT,Microsoft,03/05/2021,231.60,41872770,229.52,233.27,226.46
NASDAQ,MSFT,Microsoft,03/04/2021,226.73,44727790,226.74,232.49,224.26
NASDAQ,MSFT,Microsoft,03/03/2021,227.56,34029530,232.16,233.58,227.26
NASDAQ,MSFT,Microsoft,03/02/2021,233.87,22812460,237.01,237.30,233.45
NASDAQ,MSFT,Microsoft,03/01/2021,236.94,25332840,235.90,237.47,233.15
NASDAQ,MSFT,Microsoft,02/26/2021,232.38,37819230,231.53,235.37,229.54
NASDAQ,MSFT,Microsoft,02/25/2021,228.99,39542240,232.08,234.59,227.88
NASDAQ,MSFT,Microsoft,02/24/2021,234.55,26339750,230.01,235.20,229.00
NASDAQ,MSFT,Microsoft,02/23/2021,233.27,30228700,230.33,234.83,228.73
NASDAQ,MSFT,Microsoft,02/22/2021,234.51,36446940,237.42,237.93,232.40
NASDAQ,MSFT,Microsoft,02/19/2021,240.97,25262600,243.75,243.86,240.18
NASDAQ,MSFT,Microsoft,02/18/2021,243.79,16925560,241.80,243.93,240.86
NASDAQ,MSFT,Microsoft,02/17/2021,244.20,21673110,241.32,244.31,240.94
NASDAQ,MSFT,Microsoft,02/16/2021,243.70,26728490,245.03,246.13,242.92
NASDAQ,MSFT,Microsoft,02/12/2021,244.99,16561080,243.93,245.30,242.73
NASDAQ,MSFT,Microsoft,02/11/2021,244.49,15751060,244.78,245.15,242.15
NASDAQ,MSFT,Microsoft,02/10/2021,242.82,22186710,245.00,245.92,240.89
NASDAQ,MSFT,Microsoft,02/09/2021,243.77,23564950,241.87,244.76,241.38
NASDAQ,MSFT,Microsoft,02/08/2021,242.47,22211930,243.15,243.68,240.81
NASDAQ,MSFT,Microsoft,02/05/2021,242.20,18054750,242.23,243.28,240.42
NASDAQ,MSFT,Microsoft,02/04/2021,242.01,25296100,242.66,243.24,240.37
NASDAQ,MSFT,Microsoft,02/03/2021,243.00,27158100,239.57,245.09,239.26
NASDAQ,MSFT,Microsoft,02/02/2021,239.51,25916340,241.30,242.31,238.69
NASDAQ,MSFT,Microsoft,02/01/2021,239.65,33314190,235.06,242.50,232.43
NASDAQ,MSFT,Microsoft,01/29/2021,231.96,42503140,235.99,238.02,231.35
NASDAQ,MSFT,Microsoft,01/28/2021,238.93,49111160,235.61,242.64,235.09
NASDAQ,MSFT,Microsoft,01/27/2021,232.90,69870640,238.00,240.44,230.14
NASDAQ,MSFT,Microsoft,01/26/2021,232.33,49169600,231.86,234.18,230.08
NASDAQ,MSFT,Microsoft,01/25/2021,229.53,33152100,229.12,229.78,224.22
NASDAQ,MSFT,Microsoft,01/22/2021,225.95,30172660,227.08,230.07,225.80
NASDAQ,MSFT,Microsoft,01/21/2021,224.97,30749550,224.70,226.30,222.42
NASDAQ,MSFT,Microsoft,01/20/2021,224.34,37777260,217.70,225.79,217.29
NASDAQ,MSFT,Microsoft,01/19/2021,216.44,30480860,213.75,216.98,212.63
NASDAQ,MSFT,Microsoft,01/15/2021,212.65,31746510,213.52,214.51,212.03
NASDAQ,MSFT,Microsoft,01/14/2021,213.02,29346740,215.91,217.46,212.74
NASDAQ,MSFT,Microsoft,01/13/2021,216.34,20087080,214.02,216.76,213.93
NASDAQ,MSFT,Microsoft,01/12/2021,214.93,23249340,216.50,217.10,213.32
NASDAQ,MSFT,Microsoft,01/11/2021,217.49,23047030,218.47,218.91,216.73
NASDAQ,MSFT,Microsoft,01/08/2021,219.62,22956210,218.68,220.58,217.03
NASDAQ,MSFT,Microsoft,01/07/2021,218.29,27694480,214.04,219.34,213.71
NASDAQ,MSFT,Microsoft,01/06/2021,212.25,35930650,212.17,216.49,211.94
NASDAQ,MSFT,Microsoft,01/05/2021,217.90,23822950,217.26,218.52,215.70
NASDAQ,MSFT,Microsoft,01/04/2021,217.69,37130140,222.53,223.00,214.81
NASDAQ,MSFT,Microsoft,12/31/2020,222.42,20942130,221.70,223.00,219.68
NASDAQ,MSFT,Microsoft,12/30/2020,221.68,20272340,225.23,225.63,221.47
NASDAQ,MSFT,Microsoft,12/29/2020,224.15,17403210,226.31,227.18,223.58
NASDAQ,MSFT,Microsoft,12/28/2020,224.96,17933500,224.45,226.03,223.02
NASDAQ,MSFT,Microsoft,12/24/2020,222.75,10550570,221.42,223.61,221.20
NASDAQ,MSFT,Microsoft,12/23/2020,221.02,18699640,223.11,223.56,220.80
NASDAQ,MSFT,Microsoft,12/22/2020,223.94,22643400,222.69,225.63,221.85
NASDAQ,MSFT,Microsoft,12/21/2020,222.59,37181890,217.55,224.00,217.28
NASDAQ,MSFT,Microsoft,12/18/2020,218.59,63354920,218.59,219.69,216.02
NASDAQ,MSFT,Microsoft,12/17/2020,219.42,32515780,219.87,220.89,217.92
NASDAQ,MSFT,Microsoft,12/16/2020,219.28,35023250,214.75,220.11,214.72
NASDAQ,MSFT,Microsoft,12/15/2020,214.13,27018110,215.17,215.42,212.24
NASDAQ,MSFT,Microsoft,12/14/2020,214.20,28798380,213.10,216.21,212.88
NASDAQ,MSFT,Microsoft,12/11/2020,213.26,30979440,210.05,213.32,209.11
NASDAQ,MSFT,Microsoft,12/10/2020,210.52,26467020,211.77,213.08,210.36
NASDAQ,MSFT,Microsoft,12/09/2020,211.80,32440600,215.16,215.23,211.21
NASDAQ,MSFT,Microsoft,12/08/2020,216.01,23284090,213.97,216.95,212.89
NASDAQ,MSFT,Microsoft,12/07/2020,214.29,24620000,214.37,215.54,212.99
NASDAQ,MSFT,Microsoft,12/04/2020,214.36,24666040,214.22,215.38,213.18
NASDAQ,MSFT,Microsoft,12/03/2020,214.24,25120920,214.61,216.38,213.65
NASDAQ,MSFT,Microsoft,12/02/2020,215.37,23724510,214.88,215.47,212.80
NASDAQ,MSFT,Microsoft,12/01/2020,216.21,30931320,214.51,217.32,213.35
NASDAQ,MSFT,Microsoft,11/30/2020,214.07,33064750,214.10,214.76,210.84
NASDAQ,MSFT,Microsoft,11/27/2020,215.23,14512210,214.85,216.27,214.04
NASDAQ,MSFT,Microsoft,11/25/2020,213.87,21012890,215.11,215.29,212.46
NASDAQ,MSFT,Microsoft,11/24/2020,213.86,33979730,209.59,214.25,208.86
NASDAQ,MSFT,Microsoft,11/23/2020,210.11,25683510,210.95,212.29,208.16
NASDAQ,MSFT,Microsoft,11/20/2020,210.39,22843120,212.20,213.29,210.00
NASDAQ,MSFT,Microsoft,11/19/2020,212.42,24792750,211.38,213.03,209.93
NASDAQ,MSFT,Microsoft,11/18/2020,211.08,28372790,213.65,215.17,210.93
NASDAQ,MSFT,Microsoft,11/17/2020,214.46,24154110,216.10,217.68,214.08
NASDAQ,MSFT,Microsoft,11/16/2020,217.23,24953340,214.87,217.74,214.52
NASDAQ,MSFT,Microsoft,11/13/2020,216.51,18630310,216.36,217.42,214.16
NASDAQ,MSFT,Microsoft,11/12/2020,215.44,21616120,217.21,219.11,214.46
NASDAQ,MSFT,Microsoft,11/11/2020,216.55,29440790,212.39,218.04,212.20
NASDAQ,MSFT,Microsoft,11/10/2020,211.01,44045120,214.50,216.50,209.72
NASDAQ,MSFT,Microsoft,11/09/2020,218.39,44394950,224.44,228.12,217.88
NASDAQ,MSFT,Microsoft,11/06/2020,223.72,25231900,222.26,224.36,218.03
NASDAQ,MSFT,Microsoft,11/05/2020,223.29,36080140,222.04,224.12,221.15
NASDAQ,MSFT,Microsoft,11/04/2020,216.39,42311780,214.02,218.32,212.42
NASDAQ,MSFT,Microsoft,11/03/2020,206.43,27512030,203.89,208.12,203.12
NASDAQ,MSFT,Microsoft,11/02/2020,202.33,30842160,204.29,205.28,200.12
NASDAQ,MSFT,Microsoft,10/30/2020,202.47,36980110,203.50,204.29,199.62
NASDAQ,MSFT,Microsoft,10/29/2020,204.72,31432560,204.07,207.36,203.37
NASDAQ,MSFT,Microsoft,10/28/2020,202.68,51195590,207.67,208.84,202.10
NASDAQ,MSFT,Microsoft,10/27/2020,213.25,36700330,211.59,214.67,210.33
NASDAQ,MSFT,Microsoft,10/26/2020,210.08,37111560,213.85,216.34,208.10
NASDAQ,MSFT,Microsoft,10/23/2020,216.23,18879610,215.03,216.28,213.16
NASDAQ,MSFT,Microsoft,10/22/2020,214.89,22351450,213.93,216.06,211.70
NASDAQ,MSFT,Microsoft,10/21/2020,214.80,22724910,213.12,216.92,213.12
NASDAQ,MSFT,Microsoft,10/20/2020,214.65,22753510,215.80,217.37,213.09
NASDAQ,MSFT,Microsoft,10/19/2020,214.22,27625840,220.42,222.30,213.72
NASDAQ,MSFT,Microsoft,10/16/2020,219.66,26057880,220.15,222.29,219.32
NASDAQ,MSFT,Microsoft,10/15/2020,219.66,22733060,217.10,220.36,216.01
NASDAQ,MSFT,Microsoft,10/14/2020,220.86,23451710,223.00,224.22,219.13
NASDAQ,MSFT,Microsoft,10/13/2020,222.86,28950840,222.72,225.21,220.43
NASDAQ,MSFT,Microsoft,10/12/2020,221.40,40461370,218.79,223.86,216.81
NASDAQ,MSFT,Microsoft,10/09/2020,215.81,26458050,211.23,215.86,211.23
NASDAQ,MSFT,Microsoft,10/08/2020,210.58,19925840,210.51,211.19,208.32
NASDAQ,MSFT,Microsoft,10/07/2020,209.83,25681050,207.06,210.11,206.72
NASDAQ,MSFT,Microsoft,10/06/2020,205.91,28554260,208.82,210.18,204.82
NASDAQ,MSFT,Microsoft,10/05/2020,210.38,21331560,207.22,210.41,206.98
NASDAQ,MSFT,Microsoft,10/02/2020,206.19,33154780,208.00,210.99,205.54
NASDAQ,MSFT,Microsoft,10/01/2020,212.46,27158420,213.49,213.99,211.32
NASDAQ,MSFT,Microsoft,09/30/2020,210.33,33829090,207.73,211.98,206.54
NASDAQ,MSFT,Microsoft,09/29/2020,207.26,24464470,209.35,210.07,206.81
NASDAQ,MSFT,Microsoft,09/28/2020,209.44,32004940,210.88,212.57,208.06
NASDAQ,MSFT,Microsoft,09/25/2020,207.82,29437310,203.55,209.04,202.54
NASDAQ,MSFT,Microsoft,09/24/2020,203.19,31202490,199.85,205.57,199.20
NASDAQ,MSFT,Microsoft,09/23/2020,200.59,30803780,207.90,208.10,200.03
NASDAQ,MSFT,Microsoft,09/22/2020,207.42,33517070,205.06,208.10,202.08
NASDAQ,MSFT,Microsoft,09/21/2020,202.54,39839660,197.19,202.71,196.38
NASDAQ,MSFT,Microsoft,09/18/2020,200.39,55225330,202.80,203.65,196.25
NASDAQ,MSFT,Microsoft,09/17/2020,202.91,34011260,200.05,204.33,199.96
NASDAQ,MSFT,Microsoft,09/16/2020,205.05,26372460,210.62,210.65,204.64
NASDAQ,MSFT,Microsoft,09/15/2020,208.78,21823940,208.42,209.78,206.93
NASDAQ,MSFT,Microsoft,09/14/2020,205.41,30375770,204.24,209.20,204.03
NASDAQ,MSFT,Microsoft,09/11/2020,204.03,33620070,207.20,208.63,201.24
NASDAQ,MSFT,Microsoft,09/10/2020,205.37,35461510,213.40,214.74,204.11
NASDAQ,MSFT,Microsoft,09/09/2020,211.29,45678990,207.60,214.84,206.70
NASDAQ,MSFT,Microsoft,09/08/2020,202.66,52924330,206.50,210.03,202.20
NASDAQ,MSFT,Microsoft,09/04/2020,214.25,59664070,215.10,218.36,205.19
NASDAQ,MSFT,Microsoft,09/03/2020,217.30,58400290,229.27,229.31,214.96
NASDAQ,MSFT,Microsoft,09/02/2020,231.65,34080840,227.97,232.86,227.35
NASDAQ,MSFT,Microsoft,09/01/2020,227.27,25791240,225.51,227.45,224.43
NASDAQ,MSFT,Microsoft,08/31/2020,225.53,28774160,227.00,228.70,224.31
NASDAQ,MSFT,Microsoft,08/28/2020,228.91,26292900,228.18,230.64,226.58
NASDAQ,MSFT,Microsoft,08/27/2020,226.58,57602200,222.89,231.15,219.40
NASDAQ,MSFT,Microsoft,08/26/2020,221.15,39600830,217.88,222.09,217.36
NASDAQ,MSFT,Microsoft,08/25/2020,216.47,23043700,213.10,216.61,213.10
NASDAQ,MSFT,Microsoft,08/24/2020,213.69,25460150,214.79,215.52,212.43
NASDAQ,MSFT,Microsoft,08/21/2020,213.02,36249320,213.86,216.25,212.85
NASDAQ,MSFT,Microsoft,08/20/2020,214.58,26981480,209.54,215.00,208.91
NASDAQ,MSFT,Microsoft,08/19/2020,209.70,27627560,211.49,212.10,209.25
NASDAQ,MSFT,Microsoft,08/18/2020,211.49,21336170,210.53,212.36,209.21
NASDAQ,MSFT,Microsoft,08/17/2020,210.28,20184760,209.60,211.19,208.92
NASDAQ,MSFT,Microsoft,08/14/2020,208.90,17958940,208.76,209.59,207.51
NASDAQ,MSFT,Microsoft,08/13/2020,208.70,22588870,209.44,211.35,208.15
NASDAQ,MSFT,Microsoft,08/12/2020,209.19,28041360,205.29,210.28,204.75
NASDAQ,MSFT,Microsoft,08/11/2020,203.38,36446460,207.16,207.65,203.14
NASDAQ,MSFT,Microsoft,08/10/2020,208.25,36716460,211.67,211.88,206.35
NASDAQ,MSFT,Microsoft,08/07/2020,212.48,27820420,214.85,215.70,210.93
NASDAQ,MSFT,Microsoft,08/06/2020,216.35,32656840,212.34,216.37,211.55
NASDAQ,MSFT,Microsoft,08/05/2020,212.94,28858620,214.90,215.00,211.57
NASDAQ,MSFT,Microsoft,08/04/2020,213.29,49280060,214.17,214.77,210.31
NASDAQ,MSFT,Microsoft,08/03/2020,216.54,78983010,211.52,217.64,210.44
NASDAQ,MSFT,Microsoft,07/31/2020,205.01,51247970,204.40,205.10,199.01
NASDAQ,MSFT,Microsoft,07/30/2020,203.90,25079600,201.00,204.46,199.57
NASDAQ,MSFT,Microsoft,07/29/2020,204.06,19632600,202.50,204.65,202.01
NASDAQ,MSFT,Microsoft,07/28/2020,202.02,23251390,203.61,204.70,201.74
NASDAQ,MSFT,Microsoft,07/27/2020,203.85,30160870,201.47,203.97,200.86
NASDAQ,MSFT,Microsoft,07/24/2020,201.30,39826990,200.42,202.86,197.51
NASDAQ,MSFT,Microsoft,07/23/2020,202.54,67457040,207.19,210.92,202.15
NASDAQ,MSFT,Microsoft,07/22/2020,211.75,49605690,209.20,212.30,208.39
NASDAQ,MSFT,Microsoft,07/21/2020,208.75,38105780,213.66,213.94,208.03
NASDAQ,MSFT,Microsoft,07/20/2020,211.60,36884840,205.00,212.30,203.01
NASDAQ,MSFT,Microsoft,07/17/2020,202.88,31635280,204.47,205.04,201.39
NASDAQ,MSFT,Microsoft,07/16/2020,203.92,29940650,205.40,205.70,202.31
NASDAQ,MSFT,Microsoft,07/15/2020,208.04,32179410,209.56,211.33,205.03
NASDAQ,MSFT,Microsoft,07/14/2020,208.35,37591820,206.13,208.85,202.03
NASDAQ,MSFT,Microsoft,07/13/2020,207.07,38135610,214.48,215.80,206.50
NASDAQ,MSFT,Microsoft,07/10/2020,213.67,26177630,213.62,214.08,211.08
NASDAQ,MSFT,Microsoft,07/09/2020,214.32,33121680,216.33,216.38,211.47
NASDAQ,MSFT,Microsoft,07/08/2020,212.83,33600030,210.07,213.26,208.69
NASDAQ,MSFT,Microsoft,07/07/2020,208.25,33600730,210.45,214.67,207.99
NASDAQ,MSFT,Microsoft,07/06/2020,210.70,31897630,208.83,211.13,208.09
NASDAQ,MSFT,Microsoft,07/02/2020,206.26,29315760,205.68,208.02,205.00
NASDAQ,MSFT,Microsoft,07/01/2020,204.70,32061210,203.14,206.35,201.77
NASDAQ,MSFT,Microsoft,06/30/2020,203.51,34310280,197.88,204.40,197.74
NASDAQ,MSFT,Microsoft,06/29/2020,198.44,26701590,195.78,198.53,193.55
NASDAQ,MSFT,Microsoft,06/26/2020,196.33,54675780,199.73,199.89,194.88
NASDAQ,MSFT,Microsoft,06/25/2020,200.34,27803930,197.80,200.61,195.47
NASDAQ,MSFT,Microsoft,06/24/2020,197.84,36740650,201.60,203.25,196.56
NASDAQ,MSFT,Microsoft,06/23/2020,201.91,30917450,202.09,203.95,201.43
NASDAQ,MSFT,Microsoft,06/22/2020,200.57,32818930,195.79,200.76,195.23
NASDAQ,MSFT,Microsoft,06/19/2020,195.15,44441140,198.59,199.29,194.37
NASDAQ,MSFT,Microsoft,06/18/2020,196.32,23061650,194.00,196.49,194.00
NASDAQ,MSFT,Microsoft,06/17/2020,194.24,25687820,195.03,196.32,193.69
NASDAQ,MSFT,Microsoft,06/16/2020,193.57,42556660,192.89,195.58,191.46
NASDAQ,MSFT,Microsoft,06/15/2020,188.94,32770190,184.58,190.82,184.01
NASDAQ,MSFT,Microsoft,06/12/2020,187.74,43373590,190.54,191.72,185.18
NASDAQ,MSFT,Microsoft,06/11/2020,186.27,52854670,193.13,195.76,186.07
NASDAQ,MSFT,Microsoft,06/10/2020,196.84,43872330,191.13,198.52,191.01
NASDAQ,MSFT,Microsoft,06/09/2020,189.80,29783920,188.00,190.70,187.26
NASDAQ,MSFT,Microsoft,06/08/2020,188.36,33211590,185.94,188.55,184.44
NASDAQ,MSFT,Microsoft,06/05/2020,187.20,39893640,182.62,187.73,182.01
NASDAQ,MSFT,Microsoft,06/04/2020,182.92,28761810,184.30,185.84,182.30
NASDAQ,MSFT,Microsoft,06/03/2020,185.36,27311020,184.82,185.94,183.58
NASDAQ,MSFT,Microsoft,06/02/2020,184.91,30794590,184.25,185.00,181.35
NASDAQ,MSFT,Microsoft,06/01/2020,182.83,22668820,182.54,183.00,181.46
NASDAQ,MSFT,Microsoft,05/29/2020,183.25,42146720,182.73,184.27,180.41
NASDAQ,MSFT,Microsoft,05/28/2020,181.40,33831820,180.74,184.15,180.38
NASDAQ,MSFT,Microsoft,05/27/2020,181.81,39517150,180.20,181.99,176.60
NASDAQ,MSFT,Microsoft,05/26/2020,181.57,36073610,186.34,186.50,181.10
NASDAQ,MSFT,Microsoft,05/22/2020,183.51,20826900,183.19,184.46,182.54
NASDAQ,MSFT,Microsoft,05/21/2020,183.43,29119510,185.40,186.67,183.29
NASDAQ,MSFT,Microsoft,05/20/2020,185.66,31261330,184.81,185.85,183.94
NASDAQ,MSFT,Microsoft,05/19/2020,183.63,26799120,185.03,186.60,183.49
NASDAQ,MSFT,Microsoft,05/18/2020,184.91,35306620,185.75,186.20,183.96
NASDAQ,MSFT,Microsoft,05/15/2020,183.16,46610380,179.06,187.06,177.00
NASDAQ,MSFT,Microsoft,05/14/2020,180.53,41873910,177.54,180.69,175.68
NASDAQ,MSFT,Microsoft,05/13/2020,179.75,44711490,182.55,184.05,176.54
NASDAQ,MSFT,Microsoft,05/12/2020,182.51,32038200,186.80,187.04,182.30
NASDAQ,MSFT,Microsoft,05/11/2020,186.74,30892660,183.15,187.51,182.85
NASDAQ,MSFT,Microsoft,05/08/2020,184.68,30912640,184.98,185.00,183.36
NASDAQ,MSFT,Microsoft,05/07/2020,183.60,28315990,184.17,184.55,182.58
NASDAQ,MSFT,Microsoft,05/06/2020,182.54,32139300,182.08,184.20,181.63
NASDAQ,MSFT,Microsoft,05/05/2020,180.76,36839170,180.62,183.65,179.90
NASDAQ,MSFT,Microsoft,05/04/2020,178.84,30372860,174.49,179.00,173.80
NASDAQ,MSFT,Microsoft,05/01/2020,174.57,39370470,175.80,178.64,174.01
NASDAQ,MSFT,Microsoft,04/30/2020,179.21,53875860,180.00,180.40,176.23
NASDAQ,MSFT,Microsoft,04/29/2020,177.43,51286560,173.22,177.68,171.88
NASDAQ,MSFT,Microsoft,04/28/2020,169.81,34392690,175.59,175.67,169.39
NASDAQ,MSFT,Microsoft,04/27/2020,174.05,33194380,176.59,176.90,173.30
NASDAQ,MSFT,Microsoft,04/24/2020,174.55,34305320,172.06,174.56,170.71
NASDAQ,MSFT,Microsoft,04/23/2020,171.42,32790800,174.11,175.06,170.91
NASDAQ,MSFT,Microsoft,04/22/2020,173.52,34651600,171.39,174.00,170.82
NASDAQ,MSFT,Microsoft,04/21/2020,167.82,56203750,173.50,173.67,166.11
NASDAQ,MSFT,Microsoft,04/20/2020,175.06,36669560,176.63,178.75,174.99
NASDAQ,MSFT,Microsoft,04/17/2020,178.60,52765630,179.50,180.00,175.87
NASDAQ,MSFT,Microsoft,04/16/2020,177.04,50479610,174.30,177.28,172.90
NASDAQ,MSFT,Microsoft,04/15/2020,171.88,40940830,171.20,173.57,169.24
NASDAQ,MSFT,Microsoft,04/14/2020,173.70,52874340,169.00,173.75,168.00
NASDAQ,MSFT,Microsoft,04/13/2020,165.51,41905260,164.35,165.57,162.30
NASDAQ,MSFT,Microsoft,04/09/2020,165.14,51431780,166.36,167.37,163.33
NASDAQ,MSFT,Microsoft,04/08/2020,165.13,48318230,165.67,166.67,163.50
NASDAQ,MSFT,Microsoft,04/07/2020,163.49,62769040,169.59,170.00,163.26
NASDAQ,MSFT,Microsoft,04/06/2020,165.27,67111700,160.32,166.50,157.58
NASDAQ,MSFT,Microsoft,04/03/2020,153.83,41243280,155.10,157.38,152.19
NASDAQ,MSFT,Microsoft,04/02/2020,155.26,49630740,151.86,155.48,150.36
NASDAQ,MSFT,Microsoft,04/01/2020,152.11,57969930,153.00,157.75,150.82
NASDAQ,MSFT,Microsoft,03/31/2020,157.71,77927190,159.40,164.78,156.56
NASDAQ,MSFT,Microsoft,03/30/2020,160.23,63420330,152.44,160.60,150.01
NASDAQ,MSFT,Microsoft,03/27/2020,149.70,57042290,151.75,154.89,149.20
NASDAQ,MSFT,Microsoft,03/26/2020,156.11,64694430,148.40,156.66,148.37
NASDAQ,MSFT,Microsoft,03/25/2020,146.92,75638220,148.91,154.33,144.44
NASDAQ,MSFT,Microsoft,03/24/2020,148.34,82516730,143.75,149.60,141.27
NASDAQ,MSFT,Microsoft,03/23/2020,135.98,78975180,137.01,140.57,132.52
NASDAQ,MSFT,Microsoft,03/20/2020,137.35,84866220,146.00,147.10,135.86
NASDAQ,MSFT,Microsoft,03/19/2020,142.71,85922660,142.77,150.15,139.00
